dataset_index,image,depth_range,valid_pixels,mae_m,mae_cm,absrel_pct,delta1_pct,fps,peak_vram_gb,input_resolution,processed_resolution
464,2011_09_26_drive_0036_sync_image_0000000686_image_02.png,0-40m,90938,2.036650117951834,203.6650117951834,11.064642169600294,88.60542347533485,2.2679671190580453,2.415170669555664,1216x352,1344x392
464,2011_09_26_drive_0036_sync_image_0000000686_image_02.png,0-80m,96777,2.4613219496668663,246.13219496668663,11.501617840785649,87.12297343377043,2.2679671190580453,2.415170669555664,1216x352,1344x392
465,2011_09_26_drive_0036_sync_image_0000000692_image_03.png,0-10m,38024,0.9151669887399864,91.51669887399864,11.960627192178483,95.69745423942773,2.2266126074447343,2.415170669555664,1216x352,1344x392
465,2011_09_26_drive_0036_sync_image_0000000692_image_03.png,0-20m,69805,1.0471965807828731,104.71965807828731,10.481129166222381,92.50340233507627,2.2266126074447343,2.415170669555664,1216x352,1344x392
465,2011_09_26_drive_0036_sync_image_0000000692_image_03.png,0-40m,87253,1.9202384735595686,192.02384735595686,12.31670024331859,87.25086816499146,2.2266126074447343,2.415170669555664,1216x352,1344x392
465,2011_09_26_drive_0036_sync_image_0000000692_image_03.png,0-80m,91453,2.2403259937854956,224.03259937854955,12.593397989023503,85.94578636020688,2.2266126074447343,2.415170669555664,1216x352,1344x392
466,2011_09_26_drive_0036_sync_image_0000000698_image_02.png,0-10m,40326,0.8326991683746362,83.26991683746363,11.666906646414212,93.24505281952091,2.2134750605716795,2.415170669555664,1216x352,1344x392
466,2011_09_26_drive_0036_sync_image_0000000698_image_02.png,0-20m,73884,0.9760146489044499,97.60146489044499,9.740378417881594,92.72914298088895,2.2134750605716795,2.415170669555664,1216x352,1344x392
466,2011_09_26_drive_0036_sync_image_0000000698_image_02.png,0-40m,90295,1.6820414528523815,168.20414528523816,11.228996512124482,89.13671853369512,2.2134750605716795,2.415170669555664,1216x352,1344x392
466,2011_09_26_drive_0036_sync_image_0000000698_image_02.png,0-80m,93631,1.8895501078529169,188.95501078529168,11.371861499186469,88.8861594984567,2.2134750605716795,2.415170669555664,1216x352,1344x392
467,2011_09_26_drive_0036_sync_image_0000000704_image_03.png,0-10m,41643,0.6362387407863157,63.62387407863157,9.050738518663332,97.35609826381385,2.3571891085256422,2.415170669555664,1216x352,1344x392
467,2011_09_26_drive_0036_sync_image_0000000704_image_03.png,0-20m,69482,1.035007418260574,103.50074182605739,9.896082489124568,95.70536253993839,2.3571891085256422,2.415170669555664,1216x352,1344x392
467,2011_09_26_drive_0036_sync_image_0000000704_image_03.png,0-40m,85764,1.6893054332079758,168.93054332079757,11.240157037734576,92.88629261694884,2.3571891085256422,2.415170669555664,1216x352,1344x392
467,2011_09_26_drive_0036_sync_image_0000000704_image_03.png,0-80m,88888,1.8858822288408899,188.588222884089,11.365266590717077,92.6829268292683,2.3571891085256422,2.415170669555664,1216x352,1344x392
468,2011_09_26_drive_0036_sync_image_0000000710_image_02.png,0-10m,35785,0.6768586536517802,67.68586536517802,9.959740179412433,90.70560290624563,2.3176501808735055,2.415170669555664,1216x352,1344x392
468,2011_09_26_drive_0036_sync_image_0000000710_image_02.png,0-20m,66432,1.275722848412963,127.5722848412963,11.34745465293092,92.80015655105973,2.3176501808735055,2.415170669555664,1216x352,1344x392
468,2011_09_26_drive_0036_sync_image_0000000710_image_02.png,0-40m,85070,2.0321728086757425,203.21728086757423,12.737361552867558,88.68696367697191,2.3176501808735055,2.415170669555664,1216x352,1344x392
468,2011_09_26_drive_0036_sync_image_0000000710_image_02.png,0-80m,87911,2.2101612892311,221.01612892311,12.78595010754853,88.66580973939553,2.3176501808735055,2.415170669555664,1216x352,1344x392
469,2011_09_26_drive_0036_sync_image_0000000716_image_03.png,0-10m,33288,0.7407475499988204,74.07475499988205,10.815811852079486,86.50564768084595,2.376332112359318,2.415170669555664,1216x352,1344x392
469,2011_09_26_drive_0036_sync_image_0000000716_image_03.png,0-20m,65171,1.2163213501774668,121.63213501774668,11.305366955008326,85.69916066962298,2.376332112359318,2.415170669555664,1216x352,1344x392
469,2011_09_26_drive_0036_sync_image_0000000716_image_03.png,0-40m,80841,1.8329776177886623,183.29776177886623,12.419478014298901,83.6320678863448,2.376332112359318,2.415170669555664,1216x352,1344x392
469,2011_09_26_drive_0036_sync_image_0000000716_image_03.png,0-80m,84847,2.1443810189737067,214.43810189737067,12.581936447607193,83.70950063054676,2.376332112359318,2.415170669555664,1216x352,1344x392
470,2011_09_26_drive_0036_sync_image_0000000722_image_02.png,0-10m,37830,0.8576638855065677,85.76638855065677,11.676739513048247,89.64578376949511,2.251184460747112,2.415170669555664,1216x352,1344x392
470,2011_09_26_drive_0036_sync_image_0000000722_image_02.png,0-20m,68959,1.0984932749970375,109.84932749970375,10.432526541332301,91.13096187589727,2.251184460747112,2.415170669555664,1216x352,1344x392
470,2011_09_26_drive_0036_sync_image_0000000722_image_02.png,0-40m,83607,1.6282086836254712,162.82086836254712,11.473240816871764,88.49617854964296,2.251184460747112,2.415170669555664,1216x352,1344x392
470,2011_09_26_drive_0036_sync_image_0000000722_image_02.png,0-80m,89668,2.1192102820052083,211.92102820052082,11.800181187461414,88.52321898559128,2.251184460747112,2.415170669555664,1216x352,1344x392
471,2011_09_26_drive_0036_sync_image_0000000728_image_03.png,0-10m,33817,0.8069267203574679,80.6926720357468,11.306084138221365,92.37957240441197,2.2260896820505556,2.415170669555664,1216x352,1344x392
471,2011_09_26_drive_0036_sync_image_0000000728_image_03.png,0-20m,67754,1.1825557136513123,118.25557136513123,10.708093418133975,88.35935885704164,2.2260896820505556,2.415170669555664,1216x352,1344x392
471,2011_09_26_drive_0036_sync_image_0000000728_image_03.png,0-40m,78567,1.561932240883227,156.1932240883227,11.321460739735507,87.72003512925274,2.2260896820505556,2.415170669555664,1216x352,1344x392
471,2011_09_26_drive_0036_sync_image_0000000728_image_03.png,0-80m,83664,1.8317077567903826,183.17077567903826,11.306464447941451,88.04981832090266,2.2260896820505556,2.415170669555664,1216x352,1344x392
472,2011_09_26_drive_0036_sync_image_0000000734_image_02.png,0-10m,35310,0.7228071480694049,72.2807148069405,10.068460628258485,93.3305012744265,2.2288940450664265,2.415170669555664,1216x352,1344x392
472,2011_09_26_drive_0036_sync_image_0000000734_image_02.png,0-20m,69583,0.9997193684800041,99.97193684800041,9.178185295464953,91.00929824813532,2.2288940450664265,2.415170669555664,1216x352,1344x392
472,2011_09_26_drive_0036_sync_image_0000000734_image_02.png,0-40m,80096,1.2958486648414118,129.58486648414117,9.597174855936231,90.21798841390331,2.2288940450664265,2.415170669555664,1216x352,1344x392
472,2011_09_26_drive_0036_sync_image_0000000734_image_02.png,0-80m,84917,1.515498258635239,151.5498258635239,9.569282845890239,90.33880141785508,2.2288940450664265,2.415170669555664,1216x352,1344x392
473,2011_09_26_drive_0036_sync_image_0000000737_image_03.png,0-10m,31171,0.7561963735999411,75.6196373599941,10.800616859262965,95.13650508485452,2.218541907600541,2.415170669555664,1216x352,1344x392
473,2011_09_26_drive_0036_sync_image_0000000737_image_03.png,0-20m,66028,1.1723201873120905,117.23201873120905,10.52533032947365,89.19397831223117,2.218541907600541,2.415170669555664,1216x352,1344x392
473,2011_09_26_drive_0036_sync_image_0000000737_image_03.png,0-40m,76335,1.4801653690154484,148.01653690154484,10.842765732951468,88.73256042444488,2.218541907600541,2.415170669555664,1216x352,1344x392
473,2011_09_26_drive_0036_sync_image_0000000737_image_03.png,0-80m,80593,1.6285487256838143,162.85487256838144,10.682946465052732,89.1181616269403,2.218541907600541,2.415170669555664,1216x352,1344x392
474,2011_09_26_drive_0036_sync_image_0000000740_image_02.png,0-10m,31240,0.6245849432316388,62.45849432316388,8.931845762389118,99.63188220230474,2.248397567088936,2.415170669555664,1216x352,1344x392
474,2011_09_26_drive_0036_sync_image_0000000740_image_02.png,0-20m,68422,1.0196311960496034,101.96311960496034,9.087745418943733,92.11803221186167,2.248397567088936,2.415170669555664,1216x352,1344x392
474,2011_09_26_drive_0036_sync_image_0000000740_image_02.png,0-40m,79010,1.2986678000960588,129.86678000960586,9.413076862421804,91.52259207695228,2.248397567088936,2.415170669555664,1216x352,1344x392
474,2011_09_26_drive_0036_sync_image_0000000740_image_02.png,0-80m,82890,1.4471467361790753,144.71467361790752,9.35494267825335,91.64193509470383,2.248397567088936,2.415170669555664,1216x352,1344x392
475,2011_09_26_drive_0036_sync_image_0000000743_image_03.png,0-10m,30945,0.6417386159004659,64.17386159004658,9.036448515472859,99.19857812247535,2.2981690487695303,2.415170669555664,1216x352,1344x392
475,2011_09_26_drive_0036_sync_image_0000000743_image_03.png,0-20m,66431,1.0235809430122678,102.35809430122677,9.224980094396306,91.6349294756966,2.2981690487695303,2.415170669555664,1216x352,1344x392
475,2011_09_26_drive_0036_sync_image_0000000743_image_03.png,0-40m,76735,1.286006157056605,128.60061570566052,9.51566341344655,91.15266827392976,2.2981690487695303,2.415170669555664,1216x352,1344x392
475,2011_09_26_drive_0036_sync_image_0000000743_image_03.png,0-80m,81096,1.4272690222109754,142.72690222109753,9.390576038775162,91.38798461083161,2.2981690487695303,2.415170669555664,1216x352,1344x392
476,2011_09_26_drive_0036_sync_image_0000000746_image_02.png,0-10m,33992,0.6259538783244902,62.59538783244902,8.3213933279284,94.95469522240528,2.3681614896761065,2.415170669555664,1216x352,1344x392
476,2011_09_26_drive_0036_sync_image_0000000746_image_02.png,0-20m,70495,0.9229613353110465,92.29613353110466,8.124338225135846,91.61075253564083,2.3681614896761065,2.415170669555664,1216x352,1344x392
476,2011_09_26_drive_0036_sync_image_0000000746_image_02.png,0-40m,80751,1.1656745293580602,116.56745293580602,8.457528413496634,90.95614914985572,2.3681614896761065,2.415170669555664,1216x352,1344x392
476,2011_09_26_drive_0036_sync_image_0000000746_image_02.png,0-80m,84908,1.285098091877708,128.5098091877708,8.361562140426097,91.25759645734206,2.3681614896761065,2.415170669555664,1216x352,1344x392
477,2011_09_26_drive_0036_sync_image_0000000749_image_03.png,0-10m,32613,0.6914045295233421,69.14045295233421,9.34779636273428,95.01119185600834,2.3002248929998226,2.415170669555664,1216x352,1344x392
477,2011_09_26_drive_0036_sync_image_0000000749_image_03.png,0-20m,67691,0.9356457379507047,93.56457379507047,8.478689463129484,91.51585882909102,2.3002248929998226,2.415170669555664,1216x352,1344x392
477,2011_09_26_drive_0036_sync_image_0000000749_image_03.png,0-40m,76725,1.1316480459534566,113.16480459534566,8.667618975943007,91.20364939719778,2.3002248929998226,2.415170669555664,1216x352,1344x392
477,2011_09_26_drive_0036_sync_image_0000000749_image_03.png,0-80m,79670,1.2515602681662845,125.15602681662845,8.647890013955482,91.28153633739174,2.3002248929998226,2.415170669555664,1216x352,1344x392
478,2011_09_26_drive_0036_sync_image_0000000752_image_02.png,0-10m,33197,0.5664748848319489,56.647488483194884,7.769308062661011,95.2977678705907,2.3890272931988883,2.415170669555664,1216x352,1344x392
478,2011_09_26_drive_0036_sync_image_0000000752_image_02.png,0-20m,69820,0.8563344087548803,85.63344087548803,7.6181115277060885,91.40790604411343,2.3890272931988883,2.415170669555664,1216x352,1344x392
478,2011_09_26_drive_0036_sync_image_0000000752_image_02.png,0-40m,79420,1.059145083213687,105.9145083213687,7.896676463164488,90.9430873835306,2.3890272931988883,2.415170669555664,1216x352,1344x392
478,2011_09_26_drive_0036_sync_image_0000000752_image_02.png,0-80m,82584,1.1896324349583713,118.96324349583713,7.912971502404746,91.06848784268139,2.3890272931988883,2.415170669555664,1216x352,1344x392
479,2011_09_26_drive_0036_sync_image_0000000755_image_03.png,0-10m,32812,0.6674542093980346,66.74542093980345,9.19031881638008,96.72985493112276,2.261476427531351,2.415170669555664,1216x352,1344x392
479,2011_09_26_drive_0036_sync_image_0000000755_image_03.png,0-20m,69261,0.9587957423826691,95.87957423826691,8.680722553148053,90.94728635162646,2.261476427531351,2.415170669555664,1216x352,1344x392
479,2011_09_26_drive_0036_sync_image_0000000755_image_03.png,0-40m,78881,1.1670487615953082,116.70487615953083,8.8638381120523,90.93951648685994,2.261476427531351,2.415170669555664,1216x352,1344x392
479,2011_09_26_drive_0036_sync_image_0000000755_image_03.png,0-80m,83184,1.3440561389654824,134.40561389654823,8.852211244233768,90.98744950952106,2.261476427531351,2.415170669555664,1216x352,1344x392
480,2011_09_26_drive_0036_sync_image_0000000758_image_02.png,0-10m,31737,0.6069732128674221,60.69732128674221,8.273275162036082,97.21460755584964,2.2819895571849393,2.415170669555664,1216x352,1344x392
480,2011_09_26_drive_0036_sync_image_0000000758_image_02.png,0-20m,68886,0.8452541639596969,84.52541639596969,7.794955656445314,91.37415440002322,2.2819895571849393,2.415170669555664,1216x352,1344x392
480,2011_09_26_drive_0036_sync_image_0000000758_image_02.png,0-40m,78670,1.0461301499739284,104.61301499739284,8.005235692485984,90.85674335833227,2.2819895571849393,2.415170669555664,1216x352,1344x392
480,2011_09_26_drive_0036_sync_image_0000000758_image_02.png,0-80m,83235,1.2847472169660352,128.47472169660352,8.138722503721905,90.64696341683187,2.2819895571849393,2.415170669555664,1216x352,1344x392
481,2011_09_26_drive_0036_sync_image_0000000761_image_03.png,0-10m,29999,0.6855840452504423,68.55840452504422,9.348581645194,98.89996333211107,2.2230912038182993,2.415170669555664,1216x352,1344x392
481,2011_09_26_drive_0036_sync_image_0000000761_image_03.png,0-20m,66415,0.9279275899908768,92.79275899908768,8.622739417077211,91.09839644658587,2.2230912038182993,2.415170669555664,1216x352,1344x392
481,2011_09_26_drive_0036_sync_image_0000000761_image_03.png,0-40m,75431,1.0871258665728292,108.71258665728291,8.658121938820837,91.24365313995571,2.2230912038182993,2.415170669555664,1216x352,1344x392
481,2011_09_26_drive_0036_sync_image_0000000761_image_03.png,0-80m,78753,1.2683196102262122,126.83196102262121,8.72947862310421,90.94129747438193,2.2230912038182993,2.415170669555664,1216x352,1344x392
482,2011_09_26_drive_0036_sync_image_0000000764_image_02.png,0-10m,32307,0.6520576591142193,65.20576591142193,8.821371613186093,99.3221283313214,2.3695329247769417,2.415170669555664,1216x352,1344x392
482,2011_09_26_drive_0036_sync_image_0000000764_image_02.png,0-20m,71001,0.832591764769187,83.2591764769187,7.907266621511293,92.60292108561852,2.3695329247769417,2.415170669555664,1216x352,1344x392
482,2011_09_26_drive_0036_sync_image_0000000764_image_02.png,0-40m,78851,0.9697071194559544,96.97071194559544,7.986429113573807,92.72932492929704,2.3695329247769417,2.415170669555664,1216x352,1344x392
482,2011_09_26_drive_0036_sync_image_0000000764_image_02.png,0-80m,81359,1.1246676216901004,112.46676216901004,8.074330600257749,92.51588638011775,2.3695329247769417,2.415170669555664,1216x352,1344x392
483,2011_09_26_drive_0036_sync_image_0000000767_image_03.png,0-10m,27669,0.7968838172221047,79.68838172221047,10.736933283143744,98.95912392930717,2.3392015323164426,2.415170669555664,1216x352,1344x392
483,2011_09_26_drive_0036_sync_image_0000000767_image_03.png,0-20m,64490,0.9272274925683262,92.72274925683261,8.984613956457132,91.7940766010234,2.3392015323164426,2.415170669555664,1216x352,1344x392
483,2011_09_26_drive_0036_sync_image_0000000767_image_03.png,0-40m,70796,1.04552283432667,104.552283432667,8.95828069504451,92.11113622238545,2.3392015323164426,2.415170669555664,1216x352,1344x392
483,2011_09_26_drive_0036_sync_image_0000000767_image_03.png,0-80m,73801,1.2290315709526487,122.90315709526487,8.989693674480034,92.08953808213981,2.3392015323164426,2.415170669555664,1216x352,1344x392
484,2011_09_26_drive_0036_sync_image_0000000770_image_02.png,0-10m,21862,0.742965609710396,74.29656097103961,9.654018025615777,97.95078217912359,2.267666253951016,2.415170669555664,1216x352,1344x392
484,2011_09_26_drive_0036_sync_image_0000000770_image_02.png,0-20m,52324,0.8703023495180929,87.03023495180929,8.276927298492657,92.00366944423209,2.267666253951016,2.415170669555664,1216x352,1344x392
484,2011_09_26_drive_0036_sync_image_0000000770_image_02.png,0-40m,59746,1.08986731644706,108.986731644706,8.441580868777233,91.91410303618652,2.267666253951016,2.415170669555664,1216x352,1344x392
484,2011_09_26_drive_0036_sync_image_0000000770_image_02.png,0-80m,63716,1.438290973176345,143.82909731763448,8.650941208582717,91.70851905329901,2.267666253951016,2.415170669555664,1216x352,1344x392
485,2011_09_26_drive_0036_sync_image_0000000773_image_03.png,0-10m,19196,0.9398011580982116,93.98011580982116,11.864363999626065,91.69097728693478,2.228432616278759,2.415170669555664,1216x352,1344x392
485,2011_09_26_drive_0036_sync_image_0000000773_image_03.png,0-20m,45698,0.9248112608470397,92.48112608470397,8.952253006988819,91.55324084204997,2.228432616278759,2.415170669555664,1216x352,1344x392
485,2011_09_26_drive_0036_sync_image_0000000773_image_03.png,0-40m,53821,1.1477367190138485,114.77367190138486,8.936909149553905,92.11460210698426,2.228432616278759,2.415170669555664,1216x352,1344x392
485,2011_09_26_drive_0036_sync_image_0000000773_image_03.png,0-80m,57609,1.4650497412602532,146.50497412602533,9.048870696171022,91.94743876824802,2.228432616278759,2.415170669555664,1216x352,1344x392
486,2011_09_26_drive_0036_sync_image_0000000776_image_02.png,0-10m,25036,0.7920578178991466,79.20578178991467,10.282342280809912,93.23773765777281,2.2006097890172556,2.415170669555664,1216x352,1344x392
486,2011_09_26_drive_0036_sync_image_0000000776_image_02.png,0-20m,55032,0.7953648012483998,79.53648012483998,7.886625076857068,93.02224160488443,2.2006097890172556,2.415170669555664,1216x352,1344x392
486,2011_09_26_drive_0036_sync_image_0000000776_image_02.png,0-40m,62841,1.0315900600832357,103.15900600832357,8.141265919471168,93.09686351267484,2.2006097890172556,2.415170669555664,1216x352,1344x392
486,2011_09_26_drive_0036_sync_image_0000000776_image_02.png,0-80m,66531,1.3691510827783135,136.91510827783137,8.392587355095321,92.76126918278698,2.2006097890172556,2.415170669555664,1216x352,1344x392
487,2011_09_26_drive_0036_sync_image_0000000779_image_03.png,0-10m,27320,0.907960247312772,90.7960247312772,11.901567348033318,92.86969253294289,2.165018582333736,2.415170669555664,1216x352,1344x392
487,2011_09_26_drive_0036_sync_image_0000000779_image_03.png,0-20m,58550,0.8223691291874234,82.23691291874235,8.549492624038951,93.33731853116994,2.165018582333736,2.415170669555664,1216x352,1344x392
487,2011_09_26_drive_0036_sync_image_0000000779_image_03.png,0-40m,65312,1.0196096418112415,101.96096418112415,8.720418883428389,93.33047525722685,2.165018582333736,2.415170669555664,1216x352,1344x392
487,2011_09_26_drive_0036_sync_image_0000000779_image_03.png,0-80m,68561,1.2980069938662784,129.80069938662783,8.882314458909,92.82536719126033,2.165018582333736,2.415170669555664,1216x352,1344x392
488,2011_09_26_drive_0036_sync_image_0000000785_image_02.png,0-10m,35608,0.8487355358090141,84.8735535809014,11.179040284627098,94.94495618962031,2.331942718180332,2.415170669555664,1216x352,1344x392
488,2011_09_26_drive_0036_sync_image_0000000785_image_02.png,0-20m,71337,0.8415355208256394,84.15355208256395,8.64028194489301,93.27137390134152,2.331942718180332,2.415170669555664,1216x352,1344x392
488,2011_09_26_drive_0036_sync_image_0000000785_image_02.png,0-40m,78218,0.9651232840822281,96.51232840822281,8.66005617723299,93.38131887800762,2.331942718180332,2.415170669555664,1216x352,1344x392
488,2011_09_26_drive_0036_sync_image_0000000785_image_02.png,0-80m,81157,1.211272269162393,121.1272269162393,8.847008724702876,92.91127074682406,2.331942718180332,2.415170669555664,1216x352,1344x392
489,2011_09_26_drive_0036_sync_image_0000000791_image_03.png,0-10m,33801,0.7690723852759856,76.90723852759857,10.058882606730743,96.04449572497855,2.2339948787950963,2.415170669555664,1216x352,1344x392
489,2011_09_26_drive_0036_sync_image_0000000791_image_03.png,0-20m,64902,0.8596370977663464,85.96370977663464,8.666334515391181,92.72133370312163,2.2339948787950963,2.415170669555664,1216x352,1344x392
489,2011_09_26_drive_0036_sync_image_0000000791_image_03.png,0-40m,75072,1.002484479371239,100.24844793712391,8.502545208124802,92.9214620630861,2.2339948787950963,2.415170669555664,1216x352,1344x392
489,2011_09_26_drive_0036_sync_image_0000000791_image_03.png,0-80m,78081,1.2295013426683978,122.95013426683978,8.657233012204744,92.49113100498201,2.2339948787950963,2.415170669555664,1216x352,1344x392
490,2011_09_26_drive_0036_sync_image_0000000797_image_02.png,0-10m,36069,0.8966435326778739,89.66435326778739,11.815445658684547,95.63891430314119,2.313902644462817,2.415170669555664,1216x352,1344x392
490,2011_09_26_drive_0036_sync_image_0000000797_image_02.png,0-20m,64246,0.9281949476885053,92.81949476885053,9.7052511607737,92.58475235812347,2.313902644462817,2.415170669555664,1216x352,1344x392
490,2011_09_26_drive_0036_sync_image_0000000797_image_02.png,0-40m,75310,1.058465532211174,105.8465532211174,9.326202669085681,93.24525295445491,2.313902644462817,2.415170669555664,1216x352,1344x392
490,2011_09_26_drive_0036_sync_image_0000000797_image_02.png,0-80m,79888,1.3414616696812598,134.14616696812598,9.412914470655686,93.09658521930703,2.313902644462817,2.415170669555664,1216x352,1344x392
491,2011_09_26_drive_0079_sync_image_0000000005_image_03.png,0-10m,48086,0.893019786319543,89.3019786319543,11.0577542047564,99.78372083350664,2.3797449436644857,2.415170669555664,1216x352,1344x392
491,2011_09_26_drive_0079_sync_image_0000000005_image_03.png,0-20m,72982,1.041288205065485,104.12882050654851,10.725166692957934,99.48754487407854,2.3797449436644857,2.415170669555664,1216x352,1344x392
491,2011_09_26_drive_0079_sync_image_0000000005_image_03.png,0-40m,86760,1.270563961273517,127.05639612735169,10.395568205016389,99.28192715537114,2.3797449436644857,2.415170669555664,1216x352,1344x392
491,2011_09_26_drive_0079_sync_image_0000000005_image_03.png,0-80m,90219,1.4827777536042301,148.27777536042302,10.44366759147549,99.02570411997473,2.3797449436644857,2.415170669555664,1216x352,1344x392
492,2011_09_26_drive_0079_sync_image_0000000008_image_02.png,0-10m,47042,0.8784761234517964,87.84761234517964,11.346396863017114,99.24535521448918,2.2937915778503464,2.415170669555664,1216x352,1344x392
492,2011_09_26_drive_0079_sync_image_0000000008_image_02.png,0-20m,69390,1.0795310848228936,107.95310848228937,11.1845333033904,99.22034875342268,2.2937915778503464,2.415170669555664,1216x352,1344x392
492,2011_09_26_drive_0079_sync_image_0000000008_image_02.png,0-40m,85414,1.3282005698968886,132.82005698968885,10.724086110048264,99.10319151427166,2.2937915778503464,2.415170669555664,1216x352,1344x392
492,2011_09_26_drive_0079_sync_image_0000000008_image_02.png,0-80m,89117,1.5857415338772192,158.5741533877219,10.813255315033897,98.72751551331396,2.2937915778503464,2.415170669555664,1216x352,1344x392
493,2011_09_26_drive_0079_sync_image_0000000011_image_03.png,0-10m,30350,0.793037486508415,79.3037486508415,11.264818121226481,99.29489291598023,2.2861396383687174,2.415170669555664,1216x352,1344x392
493,2011_09_26_drive_0079_sync_image_0000000011_image_03.png,0-20m,52300,0.9797626581429068,97.97626581429067,10.252431218871044,99.41682600382408,2.2861396383687174,2.415170669555664,1216x352,1344x392
493,2011_09_26_drive_0079_sync_image_0000000011_image_03.png,0-40m,67443,1.2368400460833122,123.68400460833122,9.729238548259802,99.21563394273683,2.2861396383687174,2.415170669555664,1216x352,1344x392
493,2011_09_26_drive_0079_sync_image_0000000011_image_03.png,0-80m,71007,1.560207187562817,156.0207187562817,9.884023111639623,98.83391778275382,2.2861396383687174,2.415170669555664,1216x352,1344x392
494,2011_09_26_drive_0079_sync_image_0000000014_image_02.png,0-10m,25427,0.8118675298938713,81.18675298938713,11.39227984012587,99.63424706021159,2.3317600170205606,2.415170669555664,1216x352,1344x392
494,2011_09_26_drive_0079_sync_image_0000000014_image_02.png,0-20m,54770,0.9635032429755201,96.35032429755202,9.72194616250734,99.65492057695819,2.3317600170205606,2.415170669555664,1216x352,1344x392
494,2011_09_26_drive_0079_sync_image_0000000014_image_02.png,0-40m,71592,1.1903272686870234,119.03272686870234,9.150030015723074,99.25270979997765,2.3317600170205606,2.415170669555664,1216x352,1344x392
494,2011_09_26_drive_0079_sync_image_0000000014_image_02.png,0-80m,75855,1.493958042203991,149.3958042203991,9.266947754245567,98.92690000659152,2.3317600170205606,2.415170669555664,1216x352,1344x392
495,2011_09_26_drive_0079_sync_image_0000000017_image_03.png,0-10m,26864,1.060660721966026,106.0660721966026,13.268186932901664,98.56313281715306,2.3989772678757824,2.415170669555664,1216x352,1344x392
495,2011_09_26_drive_0079_sync_image_0000000017_image_03.png,0-20m,60682,1.1471613049801814,114.71613049801815,10.900763617836988,99.12989024751985,2.3989772678757824,2.415170669555664,1216x352,1344x392
495,2011_09_26_drive_0079_sync_image_0000000017_image_03.png,0-40m,75077,1.3387745478408646,133.87745478408647,10.36307849127813,98.87315689225728,2.3989772678757824,2.415170669555664,1216x352,1344x392
495,2011_09_26_drive_0079_sync_image_0000000017_image_03.png,0-80m,79258,1.6465513077447385,164.65513077447383,10.455169158985617,98.5553508794065,2.3989772678757824,2.415170669555664,1216x352,1344x392
496,2011_09_26_drive_0079_sync_image_0000000020_image_02.png,0-10m,32453,0.9594148127275178,95.94148127275179,12.044384827571482,99.95686069084522,2.355789741972469,2.415170669555664,1216x352,1344x392
496,2011_09_26_drive_0079_sync_image_0000000020_image_02.png,0-20m,69456,1.1522461222396747,115.22461222396747,10.562614497874371,99.38522229900944,2.355789741972469,2.415170669555664,1216x352,1344x392
496,2011_09_26_drive_0079_sync_image_0000000020_image_02.png,0-40m,83794,1.4181111478394681,141.8111147839468,10.436540435901865,99.2016134806788,2.355789741972469,2.415170669555664,1216x352,1344x392
496,2011_09_26_drive_0079_sync_image_0000000020_image_02.png,0-80m,88023,1.812758805944842,181.2758805944842,10.713239426269816,98.05846199288823,2.355789741972469,2.415170669555664,1216x352,1344x392
497,2011_09_26_drive_0079_sync_image_0000000023_image_03.png,0-10m,26557,0.8309547305309113,83.09547305309113,10.669218925634587,99.70252664081033,2.239418969413416,2.415170669555664,1216x352,1344x392
497,2011_09_26_drive_0079_sync_image_0000000023_image_03.png,0-20m,56906,0.9967182969408488,99.67182969408488,9.19036031596081,99.20395037430147,2.239418969413416,2.415170669555664,1216x352,1344x392
497,2011_09_26_drive_0079_sync_image_0000000023_image_03.png,0-40m,70711,1.2234306609503638,122.34306609503638,8.913217814117305,99.15996096788335,2.239418969413416,2.415170669555664,1216x352,1344x392
497,2011_09_26_drive_0079_sync_image_0000000023_image_03.png,0-80m,74695,1.6225713369940344,162.25713369940345,9.227828303576164,98.37740143249214,2.239418969413416,2.415170669555664,1216x352,1344x392
498,2011_09_26_drive_0079_sync_image_0000000026_image_02.png,0-10m,24591,0.8387956352446408,83.87956352446409,11.165147973736206,99.61774632995811,2.3444591989260077,2.415170669555664,1216x352,1344x392
498,2011_09_26_drive_0079_sync_image_0000000026_image_02.png,0-20m,53594,1.1643481559751994,116.43481559751993,10.427401442203648,98.81889763779527,2.3444591989260077,2.415170669555664,1216x352,1344x392
498,2011_09_26_drive_0079_sync_image_0000000026_image_02.png,0-40m,68884,1.490328576560497,149.0328576560497,10.280370023282819,98.76749317693513,2.3444591989260077,2.415170669555664,1216x352,1344x392
498,2011_09_26_drive_0079_sync_image_0000000026_image_02.png,0-80m,72827,1.9732720462942017,197.32720462942018,10.681253546277263,96.92147143229846,2.3444591989260077,2.415170669555664,1216x352,1344x392
499,2011_09_26_drive_0079_sync_image_0000000029_image_03.png,0-10m,25538,0.8931046256500718,89.31046256500717,12.256360889078834,99.4948703892239,2.363497948611064,2.415170669555664,1216x352,1344x392
499,2011_09_26_drive_0079_sync_image_0000000029_image_03.png,0-20m,54133,1.1753765163404366,117.53765163404366,10.991077350703357,98.91009181091016,2.363497948611064,2.415170669555664,1216x352,1344x392
499,2011_09_26_drive_0079_sync_image_0000000029_image_03.png,0-40m,68879,1.4369564443451546,143.69564443451546,10.568270770754614,98.82547656034495,2.363497948611064,2.415170669555664,1216x352,1344x392
